2025-09-21 01:30:46,987 - INFO - Successfully loaded environment variables from: C:\Users\ariro\OneDrive\Documents\Bible\.env
2025-09-21 01:30:46,988 - INFO - === PROCESSING DEUTERONOMY CHAPTER(S) [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34] WITH MULTI-MODEL API ===
2025-09-21 01:30:46,992 - INFO - Initializing Sefaria client...
2025-09-21 01:30:46,992 - INFO - Initializing Gemini multi-model API...
2025-09-21 01:30:46,993 - INFO - Creating database: deuteronomy_multi_multi_model_20250921_013046.db
2025-09-21 01:30:47,174 - INFO - --- Processing Deuteronomy 1 ---
2025-09-21 01:30:47,174 - INFO - Fetching text for Deuteronomy 1...
2025-09-21 01:30:47,561 - INFO - Retrieved 46 verses for Deuteronomy 1
2025-09-21 01:30:47,561 - INFO -   Processing Deuteronomy 1:1 (1/46)...
2025-09-21 01:57:03,313 - INFO -   Processing Deuteronomy 7:26 (26/26)...
2025-09-21 01:57:10,961 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 472, 'output_tokens': 262, 'fallback_used': False}
2025-09-21 01:57:10,962 - INFO -     FOUND: 1 figurative instances
2025-09-21 01:57:10,963 - INFO -       Instance 1: simile - 'or you will be proscribed like it'
2025-09-21 01:57:10,963 - INFO - Deuteronomy 7 COMPLETED: 14 figurative instances from 26 verses
2025-09-21 01:57:10,984 - INFO - --- Processing Deuteronomy 8 ---
2025-09-21 01:57:10,985 - INFO - Fetching text for Deuteronomy 8...
2025-09-21 01:57:11,403 - INFO - Retrieved 20 verses for Deuteronomy 8
2025-09-21 01:57:11,403 - INFO -   Processing Deuteronomy 8:1 (1/20)...
2025-09-21 01:57:15,460 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 493, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:57:15,475 - INFO -   Processing Deuteronomy 8:2 (2/20)...
2025-09-21 01:57:27,203 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 528, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:57:27,203 - INFO -   Processing Deuteronomy 8:3 (3/20)...
2025-09-21 01:57:40,929 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 558, 'output_tokens': 233, 'fallback_used': False}
2025-09-21 01:57:40,929 - INFO -     FOUND: 1 figurative instances
2025-09-21 01:57:40,930 - INFO -       Instance 1: personification - 'mouth of YHWH'
2025-09-21 01:57:40,930 - INFO -   Processing Deuteronomy 8:4 (4/20)...
2025-09-21 01:57:43,786 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 387, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:57:43,787 - INFO -   Processing Deuteronomy 8:5 (5/20)...
2025-09-21 01:57:51,070 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 432, 'output_tokens': 277, 'fallback_used': False}
2025-09-21 01:57:51,071 - INFO -     FOUND: 1 figurative instances
2025-09-21 01:57:51,071 - INFO -       Instance 1: simile - 'just as a householder disciplines his son, יהוה your God disciplines you'
2025-09-21 01:57:51,072 - INFO -   Processing Deuteronomy 8:6 (6/20)...
2025-09-21 01:57:56,497 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 388, 'output_tokens': 227, 'fallback_used': False}
2025-09-21 01:57:56,497 - INFO -     FOUND: 1 figurative instances
2025-09-21 01:57:56,497 - INFO -       Instance 1: metaphor - 'walk in God’s ways'
2025-09-21 01:57:56,498 - INFO -   Processing Deuteronomy 8:7 (7/20)...
2025-09-21 01:58:01,825 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 433, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:58:01,826 - INFO -   Processing Deuteronomy 8:8 (8/20)...
2025-09-21 01:58:06,096 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 391, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:58:06,097 - INFO -   Processing Deuteronomy 8:9 (9/20)...
2025-09-21 01:58:19,467 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 453, 'output_tokens': 235, 'fallback_used': False}
2025-09-21 01:58:19,468 - INFO -     FOUND: 1 figurative instances
2025-09-21 01:58:19,468 - INFO -       Instance 1: metaphor - 'whose rocks are iron'
2025-09-21 01:58:19,469 - INFO -   Processing Deuteronomy 8:10 (10/20)...
2025-09-21 01:58:24,150 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 407, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:58:24,151 - INFO -   Processing Deuteronomy 8:11 (11/20)...
2025-09-21 01:58:28,903 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 450, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:58:28,904 - INFO -   Processing Deuteronomy 8:12 (12/20)...
2025-09-21 01:58:31,726 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 365, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:58:31,727 - INFO -   Processing Deuteronomy 8:13 (13/20)...
2025-09-21 01:58:35,370 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 402, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:58:35,370 - INFO -   Processing Deuteronomy 8:14 (14/20)...
2025-09-21 01:58:51,790 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 429, 'output_tokens': 418, 'fallback_used': False}
2025-09-21 01:58:51,791 - INFO -     FOUND: 2 figurative instances
2025-09-21 01:58:51,791 - INFO -       Instance 1: metaphor - 'your heart grow haughty'
2025-09-21 01:58:51,792 - INFO -       Instance 2: metaphor - 'the house of bondage'
2025-09-21 01:58:51,792 - INFO -   Processing Deuteronomy 8:15 (15/20)...
2025-09-21 01:58:58,141 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 533, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:58:58,142 - INFO -   Processing Deuteronomy 8:16 (16/20)...
2025-09-21 01:59:02,725 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 446, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:59:02,737 - INFO -   Processing Deuteronomy 8:17 (17/20)...
2025-09-21 01:59:12,188 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 384, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:59:12,188 - INFO -   Processing Deuteronomy 8:18 (18/20)...
2025-09-21 01:59:19,776 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 481, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:59:19,776 - INFO -   Processing Deuteronomy 8:19 (19/20)...
2025-09-21 01:59:26,487 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 487, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:59:26,488 - INFO -   Processing Deuteronomy 8:20 (20/20)...
2025-09-21 01:59:37,112 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 432, 'output_tokens': 546, 'fallback_used': False}
2025-09-21 01:59:37,113 - INFO -     FOUND: 2 figurative instances
2025-09-21 01:59:37,113 - INFO -       Instance 1: simile - 'like the nations that יהוה will cause to perish before you, so shall you perish'
2025-09-21 01:59:37,114 - INFO -       Instance 2: metaphor - 'you did not heed your God יהוה (lit. you did not listen to the voice of YHWH your God)'
2025-09-21 01:59:37,114 - INFO - Deuteronomy 8 COMPLETED: 8 figurative instances from 20 verses
2025-09-21 01:59:37,145 - INFO - --- Processing Deuteronomy 9 ---
2025-09-21 01:59:37,145 - INFO - Fetching text for Deuteronomy 9...
2025-09-21 01:59:37,564 - INFO - Retrieved 29 verses for Deuteronomy 9
2025-09-21 01:59:37,565 - INFO -   Processing Deuteronomy 9:1 (1/29)...
2025-09-21 01:59:43,723 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 464, 'output_tokens': 203, 'fallback_used': False}
2025-09-21 01:59:43,733 - INFO -     FOUND: 1 figurative instances
2025-09-21 01:59:43,735 - INFO -       Instance 1: metaphor - 'sky-high'
2025-09-21 01:59:43,735 - INFO -   Processing Deuteronomy 9:2 (2/29)...
2025-09-21 01:59:48,760 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 432, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 01:59:48,761 - INFO -   Processing Deuteronomy 9:3 (3/29)...
2025-09-21 01:59:55,039 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 535, 'output_tokens': 191, 'fallback_used': False}
2025-09-21 01:59:55,040 - INFO -     FOUND: 1 figurative instances
2025-09-21 01:59:55,040 - INFO -       Instance 1: metaphor - 'a devouring fire'
2025-09-21 01:59:55,041 - INFO -   Processing Deuteronomy 9:4 (4/29)...
2025-09-21 02:00:02,667 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 541, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:00:02,668 - INFO -   Processing Deuteronomy 9:5 (5/29)...
2025-09-21 02:00:11,132 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 594, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:00:11,133 - INFO -   Processing Deuteronomy 9:6 (6/29)...
2025-09-21 02:00:19,352 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 459, 'output_tokens': 229, 'fallback_used': False}
2025-09-21 02:00:19,353 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:00:19,353 - INFO -       Instance 1: metaphor - 'stiffnecked'
2025-09-21 02:00:19,354 - INFO -   Processing Deuteronomy 9:7 (7/29)...
2025-09-21 02:00:24,940 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 522, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:00:24,941 - INFO -   Processing Deuteronomy 9:8 (8/29)...
2025-09-21 02:00:27,883 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 393, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:00:27,883 - INFO -   Processing Deuteronomy 9:9 (9/29)...
2025-09-21 02:00:33,309 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 511, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:00:33,310 - INFO -   Processing Deuteronomy 9:10 (10/29)...
2025-09-21 02:00:40,240 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 510, 'output_tokens': 214, 'fallback_used': False}
2025-09-21 02:00:40,241 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:00:40,241 - INFO -       Instance 1: metaphor - 'by the finger of God'
2025-09-21 02:00:40,242 - INFO -   Processing Deuteronomy 9:11 (11/29)...
2025-09-21 02:00:44,730 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 426, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:00:44,730 - INFO -   Processing Deuteronomy 9:12 (12/29)...
2025-09-21 02:00:52,366 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 499, 'output_tokens': 225, 'fallback_used': False}
2025-09-21 02:00:52,367 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:00:52,368 - INFO -       Instance 1: metaphor - 'from the path that I enjoined upon them'
2025-09-21 02:00:52,368 - INFO -   Processing Deuteronomy 9:13 (13/29)...
2025-09-21 02:00:58,213 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 392, 'output_tokens': 230, 'fallback_used': False}
2025-09-21 02:00:58,214 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:00:58,214 - INFO -       Instance 1: metaphor - 'stiffnecked'
2025-09-21 02:00:58,214 - INFO -   Processing Deuteronomy 9:14 (14/29)...
2025-09-21 02:01:07,641 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 435, 'output_tokens': 266, 'fallback_used': False}
2025-09-21 02:01:07,642 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:01:07,643 - INFO -       Instance 1: metaphor - 'and blot out their name'
2025-09-21 02:01:07,643 - INFO -   Processing Deuteronomy 9:15 (15/29)...
2025-09-21 02:01:10,784 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 400, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:01:10,784 - INFO -   Processing Deuteronomy 9:16 (16/29)...
2025-09-21 02:01:19,111 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 459, 'output_tokens': 235, 'fallback_used': False}
2025-09-21 02:01:19,112 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:01:19,112 - INFO -       Instance 1: metaphor - 'you had been quick to stray from the path'
2025-09-21 02:01:19,112 - INFO -   Processing Deuteronomy 9:17 (17/29)...
2025-09-21 02:01:21,742 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 395, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:01:21,743 - INFO -   Processing Deuteronomy 9:18 (18/29)...
2025-09-21 02:01:34,964 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 527, 'output_tokens': 226, 'fallback_used': False}
2025-09-21 02:01:34,965 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:01:34,965 - INFO -       Instance 1: metonymy - 'in the eyes of יהוה'
2025-09-21 02:01:34,965 - INFO -   Processing Deuteronomy 9:19 (19/29)...
2025-09-21 02:01:39,400 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 454, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:01:39,400 - INFO -   Processing Deuteronomy 9:20 (20/29)...
2025-09-21 02:01:42,527 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 408, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:01:42,527 - INFO -   Processing Deuteronomy 9:21 (21/29)...
2025-09-21 02:01:51,196 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 539, 'output_tokens': 197, 'fallback_used': False}
2025-09-21 02:01:51,197 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:01:51,198 - INFO -       Instance 1: simile - 'until it was fine as dust'
2025-09-21 02:01:51,198 - INFO -   Processing Deuteronomy 9:22 (22/29)...
2025-09-21 02:01:53,998 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 390, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:01:53,999 - INFO -   Processing Deuteronomy 9:23 (23/29)...
2025-09-21 02:02:15,723 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 528, 'output_tokens': 609, 'fallback_used': False}
2025-09-21 02:02:15,724 - INFO -   Processing Deuteronomy 9:24 (24/29)...
2025-09-21 02:02:18,590 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 357, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:02:18,591 - INFO -   Processing Deuteronomy 9:25 (25/29)...
2025-09-21 02:02:22,540 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 469, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:02:22,541 - INFO -   Processing Deuteronomy 9:26 (26/29)...
2025-09-21 02:02:33,307 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 478, 'output_tokens': 425, 'fallback_used': False}
2025-09-21 02:02:33,307 - INFO -     FOUND: 2 figurative instances
2025-09-21 02:02:33,308 - INFO -       Instance 1: metaphor - 'and Your inheritance'
2025-09-21 02:02:33,308 - INFO -       Instance 2: metaphor - 'with a mighty hand'
2025-09-21 02:02:33,308 - INFO -   Processing Deuteronomy 9:27 (27/29)...
2025-09-21 02:02:41,398 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 432, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:02:41,398 - INFO -   Processing Deuteronomy 9:28 (28/29)...
2025-09-21 02:02:50,338 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 500, 'output_tokens': 213, 'fallback_used': False}
2025-09-21 02:02:50,338 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:02:50,339 - INFO -       Instance 1: personification - 'the country ... will say'
2025-09-21 02:02:50,339 - INFO -   Processing Deuteronomy 9:29 (29/29)...
2025-09-21 02:03:01,319 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 398, 'output_tokens': 442, 'fallback_used': False}
2025-09-21 02:03:01,319 - INFO -     FOUND: 2 figurative instances
2025-09-21 02:03:01,320 - INFO -       Instance 1: metaphor - 'Your inheritance'
2025-09-21 02:03:01,320 - INFO -       Instance 2: metaphor - 'Your outstretched arm'
2025-09-21 02:03:01,320 - INFO - Deuteronomy 9 COMPLETED: 15 figurative instances from 29 verses
2025-09-21 02:03:01,338 - INFO - --- Processing Deuteronomy 10 ---
2025-09-21 02:03:01,338 - INFO - Fetching text for Deuteronomy 10...
2025-09-21 02:03:01,754 - INFO - Retrieved 22 verses for Deuteronomy 10
2025-09-21 02:03:01,754 - INFO -   Processing Deuteronomy 10:1 (1/22)...
2025-09-21 02:03:05,765 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 455, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:03:05,774 - INFO -   Processing Deuteronomy 10:2 (2/22)...
2025-09-21 02:03:09,149 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 431, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:03:09,149 - INFO -   Processing Deuteronomy 10:3 (3/22)...
2025-09-21 02:03:11,988 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 430, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:03:11,988 - INFO -   Processing Deuteronomy 10:4 (4/22)...
2025-09-21 02:03:17,279 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 502, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:03:17,279 - INFO -   Processing Deuteronomy 10:5 (5/22)...
2025-09-21 02:03:20,684 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 435, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:03:20,685 - INFO -   Processing Deuteronomy 10:6 (6/22)...
2025-09-21 02:03:24,312 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 486, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:03:24,312 - INFO -   Processing Deuteronomy 10:7 (7/22)...
2025-09-21 02:03:27,594 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 414, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:03:27,595 - INFO -   Processing Deuteronomy 10:8 (8/22)...
2025-09-21 02:03:32,851 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 488, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:03:32,852 - INFO -   Processing Deuteronomy 10:9 (9/22)...
2025-09-21 02:03:42,102 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 435, 'output_tokens': 250, 'fallback_used': False}
2025-09-21 02:03:42,102 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:03:42,103 - INFO -       Instance 1: metaphor - 'יהוה is its portion'
2025-09-21 02:03:42,103 - INFO -   Processing Deuteronomy 10:10 (10/22)...
2025-09-21 02:03:46,351 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 481, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:03:46,351 - INFO -   Processing Deuteronomy 10:11 (11/22)...
2025-09-21 02:17:21,455 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 463, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:17:21,476 - INFO -   Processing Deuteronomy 10:12 (12/22)...
2025-09-21 02:17:34,740 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 551, 'output_tokens': 259, 'fallback_used': False}
2025-09-21 02:17:34,741 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:17:34,741 - INFO -       Instance 1: metaphor - 'to walk only in divine paths'
2025-09-21 02:17:34,741 - INFO -   Processing Deuteronomy 10:13 (13/22)...
2025-09-21 02:17:37,945 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 397, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:17:37,945 - INFO -   Processing Deuteronomy 10:14 (14/22)...
2025-09-21 02:17:42,168 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 407, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:17:42,168 - INFO -   Processing Deuteronomy 10:15 (15/22)...
2025-09-21 02:17:47,703 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 445, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:17:47,704 - INFO -   Processing Deuteronomy 10:16 (16/22)...
2025-09-21 02:18:02,673 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 372, 'output_tokens': 447, 'fallback_used': False}
2025-09-21 02:18:02,674 - INFO -     FOUND: 2 figurative instances
2025-09-21 02:18:02,674 - INFO -       Instance 1: metaphor - 'the thickening about your hearts'
2025-09-21 02:18:02,675 - INFO -       Instance 2: metaphor - 'stiffen your necks'
2025-09-21 02:18:02,675 - INFO -   Processing Deuteronomy 10:17 (17/22)...
2025-09-21 02:18:17,142 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 532, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:18:17,143 - INFO -   Processing Deuteronomy 10:18 (18/22)...
2025-09-21 02:18:22,295 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 385, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:18:22,296 - INFO -   Processing Deuteronomy 10:19 (19/22)...
2025-09-21 02:18:25,513 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 369, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:18:25,513 - INFO -   Processing Deuteronomy 10:20 (20/22)...
2025-09-21 02:18:32,801 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 401, 'output_tokens': 230, 'fallback_used': False}
2025-09-21 02:18:32,802 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:18:32,802 - INFO -       Instance 1: metaphor - 'to [God] shall you hold fast'
2025-09-21 02:18:32,803 - INFO -   Processing Deuteronomy 10:21 (21/22)...
2025-09-21 02:18:41,202 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 435, 'output_tokens': 227, 'fallback_used': False}
2025-09-21 02:18:41,203 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:18:41,203 - INFO -       Instance 1: metaphor - 'He is your glory'
2025-09-21 02:18:41,203 - INFO -   Processing Deuteronomy 10:22 (22/22)...
2025-09-21 02:18:48,302 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 425, 'output_tokens': 219, 'fallback_used': False}
2025-09-21 02:18:48,303 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:18:48,304 - INFO -       Instance 1: simile - 'as numerous as the stars of heaven'
2025-09-21 02:18:48,304 - INFO - Deuteronomy 10 COMPLETED: 7 figurative instances from 22 verses
2025-09-21 02:18:48,339 - INFO - --- Processing Deuteronomy 11 ---
2025-09-21 02:18:48,340 - INFO - Fetching text for Deuteronomy 11...
2025-09-21 02:18:48,739 - INFO - Retrieved 32 verses for Deuteronomy 11
2025-09-21 02:18:48,739 - INFO -   Processing Deuteronomy 11:1 (1/32)...
2025-09-21 02:18:52,541 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 432, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:18:52,546 - INFO -   Processing Deuteronomy 11:2 (2/32)...
2025-09-21 02:19:02,941 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 501, 'output_tokens': 448, 'fallback_used': False}
2025-09-21 02:19:02,942 - INFO -     FOUND: 2 figurative instances
2025-09-21 02:19:02,943 - INFO -       Instance 1: metaphor - 'mighty hand'
2025-09-21 02:19:02,943 - INFO -       Instance 2: metaphor - 'and outstretched arm'
